"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
31,"Passaic",3995,"Passaic County Vocational",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",24908.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",370,"'","Total Revenues from Local Sources",55773153.00,46853294.00,55817421.00
31,"Passaic",3995,"Passaic County Vocational",440,"'10-3132","Categorical Special Education Aid",3008269.00,5401292.00,3705663.00
31,"Passaic",3995,"Passaic County Vocational",460,"'10-3176","Equalization Aid",62455412.00,64625564.00,64218434.00
31,"Passaic",3995,"Passaic County Vocational",470,"'10-3177","Categorical Security Aid",1332417.00,1806256.00,1754023.00
31,"Passaic",3995,"Passaic County Vocational",503,"'10-3256","State Reimbursements from Securing Our Childrens Future Bond Act",59107.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",520,"'","Total Revenues from State Sources",66855205.00,71833112.00,69678120.00
31,"Passaic",3995,"Passaic County Vocational",540,"'10-4200","Medicaid Reimbursement",74024.00,51248.00,2495.00
31,"Passaic",3995,"Passaic County Vocational",570,"'","Total Revenues from Federal Sources",74024.00,51248.00,2495.00
31,"Passaic",3995,"Passaic County Vocational",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,11546392.00,5970273.00
31,"Passaic",3995,"Passaic County Vocational",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,0.00,12676026.00
31,"Passaic",3995,"Passaic County Vocational",710,"'","Adjustment for Prior Year Encumbrances",0.00,6885023.00,0.00
31,"Passaic",3995,"Passaic County Vocational",715,"'","Actual Revenues (Over)/Under Expenditures",-363633.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",720,"'","Total Operating Budget",122338749.00,137169069.00,144144335.00
31,"Passaic",3995,"Passaic County Vocational",737,"'20-1760","Student Activity Fund Revenue",327964.00,221000.00,230000.00
31,"Passaic",3995,"Passaic County Vocational",738,"'20-1770","Scholarship Fund Revenue",36857.00,100000.00,42100.00
31,"Passaic",3995,"Passaic County Vocational",740,"'20-1XXX","Other Revenue from Local Sources",15820.00,26117.00,0.00
31,"Passaic",3995,"Passaic County Vocational",745,"'20-1XXX","Total Revenues from Local Sources",380641.00,347117.00,272100.00
31,"Passaic",3995,"Passaic County Vocational",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",0.00,119308.00,0.00
31,"Passaic",3995,"Passaic County Vocational",762,"'20-3212","Nonpublic Teacher Stem Grant",24643.00,86120.00,86120.00
31,"Passaic",3995,"Passaic County Vocational",765,"'20-32XX","Other Restricted Entitlements",193395.00,202801.00,186465.00
31,"Passaic",3995,"Passaic County Vocational",770,"'","Total Revenues from State Sources",218038.00,408229.00,272585.00
31,"Passaic",3995,"Passaic County Vocational",775,"'20-4411-4416","Title I",3360620.00,3234330.00,2173888.00
31,"Passaic",3995,"Passaic County Vocational",780,"'20-4451-4455","Title II",206425.00,190472.00,158108.00
31,"Passaic",3995,"Passaic County Vocational",785,"'20-4491-4494","Title III",0.00,1325.00,0.00
31,"Passaic",3995,"Passaic County Vocational",790,"'20-4471-4474","Title IV",59499.00,29999.00,25499.00
31,"Passaic",3995,"Passaic County Vocational",804,"'20-4419","Arp-Idea Basic",56544.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",1052684.00,1195815.00,911600.00
31,"Passaic",3995,"Passaic County Vocational",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",469174.00,35610.00,0.00
31,"Passaic",3995,"Passaic County Vocational",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",40000.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",31708.00,2252.00,0.00
31,"Passaic",3995,"Passaic County Vocational",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",45000.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",810,"'20-4430","Vocational Education",925103.00,902883.00,768897.00
31,"Passaic",3995,"Passaic County Vocational",814,"'20-4540","Arp-ESSER",5148943.00,1250909.00,0.00
31,"Passaic",3995,"Passaic County Vocational",815,"'20-4440","Adult Basic Education",153513.00,122000.00,103700.00
31,"Passaic",3995,"Passaic County Vocational",823,"'20-4534","CRRSA Act-ESSER II",748976.00,33282.00,0.00
31,"Passaic",3995,"Passaic County Vocational",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",201498.00,0.00,0.00
31,"Passaic",3995,"Passaic County Vocational",830,"'","Total Revenues from Federal Sources",12499687.00,6998877.00,4141692.00
31,"Passaic",3995,"Passaic County Vocational",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-31573.00,-27900.00,-30000.00
31,"Passaic",3995,"Passaic County Vocational",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",35823.00,-30000.00,-2100.00
31,"Passaic",3995,"Passaic County Vocational",840,"'","Total Grants and Entitlements",13102616.00,7696323.00,4654277.00
31,"Passaic",3995,"Passaic County Vocational",1000,"'","Total Revenues/Sources",135441365.00,144865392.00,148798612.00
31,"Passaic",3995,"Passaic County Vocational",1010,"'","Total Revenues/Sources Net of Transfers",135441365.00,144865392.00,148798612.00
31,"Passaic",4010,"Paterson City",100,"'10-1210","Local Tax Levy-Base Budget",73168370.00,76223039.00,79294985.00
31,"Passaic",4010,"Paterson City",114,"'10-121x","Total Tax Levy",73168370.00,76223039.00,79294985.00
31,"Passaic",4010,"Paterson City",190,"'10-1300","Total Tuition",427265.00,500000.00,500000.00
31,"Passaic",4010,"Paterson City",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",9799461.00,5320000.00,7489180.00
31,"Passaic",4010,"Paterson City",310,"'10-1991","Adult Education Testing Center Fees",14403.00,18205.00,10820.00
31,"Passaic",4010,"Paterson City",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",173503.00,0.00,0.00
31,"Passaic",4010,"Paterson City",370,"'","Total Revenues from Local Sources",83583002.00,82061244.00,87294985.00
31,"Passaic",4010,"Paterson City",420,"'10-3121","Categorical Transportation Aid",7141569.00,7171740.00,8428016.00
31,"Passaic",4010,"Paterson City",430,"'10-3131","Extraordinary Aid",6362080.00,6000000.00,6000000.00
31,"Passaic",4010,"Paterson City",440,"'10-3132","Categorical Special Education Aid",24500810.00,32090452.00,35420863.00
31,"Passaic",4010,"Paterson City",460,"'10-3176","Equalization Aid",484913277.00,529820396.00,562429022.00
31,"Passaic",4010,"Paterson City",470,"'10-3177","Categorical Security Aid",12716806.00,14491836.00,12310987.00
31,"Passaic",4010,"Paterson City",500,"'10-3XXX","Other State Aids",1379820.00,0.00,0.00
31,"Passaic",4010,"Paterson City",520,"'","Total Revenues from State Sources",537014362.00,589574424.00,624588888.00
31,"Passaic",4010,"Paterson City",540,"'10-4200","Medicaid Reimbursement",1801008.00,1708902.00,215951.00
31,"Passaic",4010,"Paterson City",570,"'","Total Revenues from Federal Sources",1801008.00,1708902.00,215951.00
31,"Passaic",4010,"Paterson City",580,"'10-303","Budgeted Fund Balance-Operating Budget",27111745.00,35350265.00,23680196.00
31,"Passaic",4010,"Paterson City",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,4304949.00,8608670.00
31,"Passaic",4010,"Paterson City",680,"'10-5200","Transfers from Other Funds",45750.00,0.00,6000000.00
31,"Passaic",4010,"Paterson City",710,"'","Adjustment for Prior Year Encumbrances",0.00,994643.00,0.00
31,"Passaic",4010,"Paterson City",715,"'","Actual Revenues (Over)/Under Expenditures",-22306571.00,0.00,0.00
31,"Passaic",4010,"Paterson City",720,"'","Total Operating Budget",627249296.00,713994427.00,750388690.00
31,"Passaic",4010,"Paterson City",737,"'20-1760","Student Activity Fund Revenue",1106217.00,378550.00,448863.00
31,"Passaic",4010,"Paterson City",738,"'20-1770","Scholarship Fund Revenue",15610.00,68950.00,68950.00
31,"Passaic",4010,"Paterson City",740,"'20-1XXX","Other Revenue from Local Sources",287924.00,354584.00,265938.00
31,"Passaic",4010,"Paterson City",745,"'20-1XXX","Total Revenues from Local Sources",1409751.00,802084.00,783751.00
31,"Passaic",4010,"Paterson City",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",0.00,23193207.00,18057841.00
31,"Passaic",4010,"Paterson City",760,"'20-3218","Preschool Education Aid",47974570.00,32949776.00,43267651.00
31,"Passaic",4010,"Paterson City",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",5270435.00,44854.00,0.00
31,"Passaic",4010,"Paterson City",762,"'20-3212","Nonpublic Teacher Stem Grant",107358.00,137227.00,0.00
31,"Passaic",4010,"Paterson City",765,"'20-32XX","Other Restricted Entitlements",1419779.00,2055708.00,873609.00
31,"Passaic",4010,"Paterson City",770,"'","Total Revenues from State Sources",54772142.00,58380772.00,62199101.00
31,"Passaic",4010,"Paterson City",775,"'20-4411-4416","Title I",27000416.00,29947830.00,18103326.00
31,"Passaic",4010,"Paterson City",780,"'20-4451-4455","Title II",0.00,14821.00,903749.00
31,"Passaic",4010,"Paterson City",785,"'20-4491-4494","Title III",1187647.00,1366432.00,1024824.00
31,"Passaic",4010,"Paterson City",790,"'20-4471-4474","Title IV",0.00,19728.00,1202934.00
31,"Passaic",4010,"Paterson City",803,"'20-4409","Arp-Idea Preschool",114980.00,0.00,0.00
31,"Passaic",4010,"Paterson City",804,"'20-4419","Arp-Idea Basic",281687.00,0.00,0.00
31,"Passaic",4010,"Paterson City",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",7346113.00,7568680.00,5085923.00
31,"Passaic",4010,"Paterson City",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",392475.00,1450667.00,0.00
31,"Passaic",4010,"Paterson City",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",182460.00,8348.00,0.00
31,"Passaic",4010,"Paterson City",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",150004.00,40804.00,0.00
31,"Passaic",4010,"Paterson City",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",44999.00,6004.00,0.00
31,"Passaic",4010,"Paterson City",810,"'20-4430","Vocational Education",0.00,188400.00,141300.00
31,"Passaic",4010,"Paterson City",814,"'20-4540","Arp-ESSER",52067740.00,3760004.00,0.00
31,"Passaic",4010,"Paterson City",815,"'20-4440","Adult Basic Education",1813578.00,1933092.00,1324820.00
31,"Passaic",4010,"Paterson City",820,"'20-4700","Private Industry Council (JTPA/Wioa)",0.00,240000.00,180000.00
31,"Passaic",4010,"Paterson City",823,"'20-4534","CRRSA Act-ESSER II",840176.00,0.00,0.00
31,"Passaic",4010,"Paterson City",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",85656.00,0.00,0.00
31,"Passaic",4010,"Paterson City",825,"'20-4XXX","Other",1713130.00,3361842.00,2476294.00
31,"Passaic",4010,"Paterson City",826,"'20-4536","CRRSA Act-Mental Health Grant",7544.00,0.00,0.00
31,"Passaic",4010,"Paterson City",829,"'20-4546","Arp Homeless Children and Youth II Grant",94094.00,326333.00,0.00
31,"Passaic",4010,"Paterson City",830,"'","Total Revenues from Federal Sources",93322699.00,50232985.00,30443170.00
31,"Passaic",4010,"Paterson City",835,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",2560096.00,0.00,0.00
31,"Passaic",4010,"Paterson City",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",0.00,3367329.00,3964304.00
31,"Passaic",4010,"Paterson City",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",37123.00,0.00,0.00
31,"Passaic",4010,"Paterson City",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",-1972.00,0.00,0.00
31,"Passaic",4010,"Paterson City",840,"'","Total Grants and Entitlements",152099839.00,112783170.00,97390326.00
31,"Passaic",4010,"Paterson City",860,"'40-1210","Local Tax Levy",0.00,603750.00,604875.00
31,"Passaic",4010,"Paterson City",885,"'","Total Revenues from Local Sources",0.00,603750.00,604875.00
31,"Passaic",4010,"Paterson City",894,"'40-313","Withdrawal from Debt Service Reserve",789042.00,0.00,0.00
31,"Passaic",4010,"Paterson City",895,"'","Total Local Repayment of Debt",789042.00,603750.00,604875.00
31,"Passaic",4010,"Paterson City",935,"'","Total Repayment of Debt",789042.00,603750.00,604875.00
31,"Passaic",4010,"Paterson City",1000,"'","Total Revenues/Sources",780138177.00,827381347.00,848383891.00
31,"Passaic",4010,"Paterson City",1001,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",2560096.00,0.00,0.00
31,"Passaic",4010,"Paterson City",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",0.00,3367329.00,3964304.00
31,"Passaic",4010,"Paterson City",1010,"'","Total Revenues/Sources Net of Transfers",777578081.00,824014018.00,844419587.00
31,"Passaic",4230,"Pompton Lakes Boro",100,"'10-1210","Local Tax Levy-Base Budget",25811737.00,26327972.00,27283974.00
31,"Passaic",4230,"Pompton Lakes Boro",114,"'10-121x","Total Tax Levy",25811737.00,26327972.00,27283974.00
31,"Passaic",4230,"Pompton Lakes Boro",190,"'10-1300","Total Tuition",2260292.00,1936449.00,1936840.00
31,"Passaic",4230,"Pompton Lakes Boro",260,"'10-1910","Rents and Royalties",76738.00,102624.00,70922.00
31,"Passaic",4230,"Pompton Lakes Boro",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",229077.00,101720.00,12500.00
31,"Passaic",4230,"Pompton Lakes Boro",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,3875.00,3875.00
31,"Passaic",4230,"Pompton Lakes Boro",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,7750.00,7750.00
31,"Passaic",4230,"Pompton Lakes Boro",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",5322.00,0.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",370,"'","Total Revenues from Local Sources",28383166.00,28480390.00,29315861.00
31,"Passaic",4230,"Pompton Lakes Boro",410,"'10-3116","School Choice Aid",112840.00,123060.00,172623.00
31,"Passaic",4230,"Pompton Lakes Boro",420,"'10-3121","Categorical Transportation Aid",176038.00,176038.00,227057.00
31,"Passaic",4230,"Pompton Lakes Boro",430,"'10-3131","Extraordinary Aid",816570.00,210000.00,210000.00
31,"Passaic",4230,"Pompton Lakes Boro",440,"'10-3132","Categorical Special Education Aid",1546235.00,1546235.00,2395023.00
31,"Passaic",4230,"Pompton Lakes Boro",460,"'10-3176","Equalization Aid",8148436.00,7724044.00,6163083.00
31,"Passaic",4230,"Pompton Lakes Boro",470,"'10-3177","Categorical Security Aid",43115.00,43115.00,419586.00
31,"Passaic",4230,"Pompton Lakes Boro",500,"'10-3XXX","Other State Aids",0.00,186377.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",506,"'10-3301","State Reimbursement for Menstrual Products",0.00,5000.00,4200.00
31,"Passaic",4230,"Pompton Lakes Boro",520,"'","Total Revenues from State Sources",10843234.00,10013869.00,9591572.00
31,"Passaic",4230,"Pompton Lakes Boro",540,"'10-4200","Medicaid Reimbursement",30383.00,39033.00,5866.00
31,"Passaic",4230,"Pompton Lakes Boro",570,"'","Total Revenues from Federal Sources",30383.00,39033.00,5866.00
31,"Passaic",4230,"Pompton Lakes Boro",580,"'10-303","Budgeted Fund Balance-Operating Budget",1909828.00,1078645.00,716906.00
31,"Passaic",4230,"Pompton Lakes Boro",600,"'10-307","Withdrawal from Capital Reserve for Local Share",1288132.00,0.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,1958468.00,3041000.00
31,"Passaic",4230,"Pompton Lakes Boro",630,"'10-310","Withdrawal from Maintenance Reserve",198932.00,623932.00,723932.00
31,"Passaic",4230,"Pompton Lakes Boro",710,"'","Adjustment for Prior Year Encumbrances",0.00,1593305.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",715,"'","Actual Revenues (Over)/Under Expenditures",-1640855.00,0.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",720,"'","Total Operating Budget",41012820.00,43787642.00,43395137.00
31,"Passaic",4230,"Pompton Lakes Boro",737,"'20-1760","Student Activity Fund Revenue",493146.00,0.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",740,"'20-1XXX","Other Revenue from Local Sources",25392.00,72211.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",745,"'20-1XXX","Total Revenues from Local Sources",518538.00,72211.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",127440.00,0.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",765,"'20-32XX","Other Restricted Entitlements",0.00,43384.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",770,"'","Total Revenues from State Sources",127440.00,43384.00,0.00
31,"Passaic",4230,"Pompton Lakes Boro",775,"'20-4411-4416","Title I",688420.00,744288.00,405000.00
31,"Passaic",4230,"Pompton Lakes Boro",780,"'20-4451-4455","Title II",28194.00,45441.00,22500.00
31,"Passaic",4230,"Pompton Lakes Boro",785,"'20-4491-4494","Title III",14955.00,20788.00,7450.00
31,"Passaic",4230,"Pompton Lakes Boro",790,"'20-4471-4474","Title IV",32691.00,75457.00,32275.00
