"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
37,"Sussex",5100,"Sussex-Wantage Regional","Support Services-Salaries and Benefits",2701,3010,3419,3372,3905
37,"Sussex",5100,"Sussex-Wantage Regional","Total Administrative Costs",2042,2116,2213,2293,2261
37,"Sussex",5100,"Sussex-Wantage Regional","Administration Salaries and Benefits",1649,1703,1698,1741,1743
37,"Sussex",5100,"Sussex-Wantage Regional","Total Operations and Maintenance of Plant",2355,2455,2736,2828,2593
37,"Sussex",5100,"Sussex-Wantage Regional","Operations and Maintenance-Salaries and Benefits",1297,1415,1499,1495,1340
37,"Sussex",5100,"Sussex-Wantage Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5100,"Sussex-Wantage Regional","Total Extracurricular Costs",77,92,120,120,123
37,"Sussex",5100,"Sussex-Wantage Regional","Total Equipment Costs",191,148,59,73,176
37,"Sussex",5100,"Sussex-Wantage Regional","Legal Costs",51,38,45,46,44
37,"Sussex",5100,"Sussex-Wantage Regional","Employee Benefits as a percentage of salaries","29.73%","30.68%","33.68%","33.08%","37.84%"
37,"Sussex",5110,"Sussex County Vocational","Total Budgetary Comparative Per Pupil Cost",19980,19115,19133,19962,19238
37,"Sussex",5110,"Sussex County Vocational","Total Classroom Instruction",9678,9274,8946,9370,9261
37,"Sussex",5110,"Sussex County Vocational","Classroom-Salaries and Benefits",9122,8765,8328,8608,8514
37,"Sussex",5110,"Sussex County Vocational","Classroom-General Supplies and Textbooks",496,452,493,620,674
37,"Sussex",5110,"Sussex County Vocational","Classroom-Purchased Services",59,56,125,142,72
37,"Sussex",5110,"Sussex County Vocational","Total Support Services",2707,2221,2327,2386,2216
37,"Sussex",5110,"Sussex County Vocational","Support Services-Salaries and Benefits",2393,2061,2093,2147,2022
37,"Sussex",5110,"Sussex County Vocational","Total Administrative Costs",3062,2913,3134,3262,2971
37,"Sussex",5110,"Sussex County Vocational","Administration Salaries and Benefits",2371,2272,2323,2388,2122
37,"Sussex",5110,"Sussex County Vocational","Total Operations and Maintenance of Plant",3327,3371,3486,3669,3530
37,"Sussex",5110,"Sussex County Vocational","Operations and Maintenance-Salaries and Benefits",1932,1909,1828,1922,1774
37,"Sussex",5110,"Sussex County Vocational","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5110,"Sussex County Vocational","Total Extracurricular Costs",1165,1292,1205,1234,1222
37,"Sussex",5110,"Sussex County Vocational","Total Equipment Costs",0,0,0,0,0
37,"Sussex",5110,"Sussex County Vocational","Legal Costs",20,28,47,49,51
37,"Sussex",5110,"Sussex County Vocational","Employee Benefits as a percentage of salaries","37.39%","33.23%","38.11%","35.69%","40.79%"
37,"Sussex",5360,"Vernon Twp","Total Budgetary Comparative Per Pupil Cost",19552,18057,20591,22629,21483
37,"Sussex",5360,"Vernon Twp","Total Classroom Instruction",10390,9953,12066,13254,12795
37,"Sussex",5360,"Vernon Twp","Classroom-Salaries and Benefits",9982,9520,11572,12614,12145
37,"Sussex",5360,"Vernon Twp","Classroom-General Supplies and Textbooks",227,152,225,304,560
37,"Sussex",5360,"Vernon Twp","Classroom-Purchased Services",180,281,269,337,90
37,"Sussex",5360,"Vernon Twp","Total Support Services",4213,3404,3123,3536,3759
37,"Sussex",5360,"Vernon Twp","Support Services-Salaries and Benefits",3963,3118,2871,3116,3256
37,"Sussex",5360,"Vernon Twp","Total Administrative Costs",1897,1732,1861,2051,1752
37,"Sussex",5360,"Vernon Twp","Administration Salaries and Benefits",1714,1475,1631,1700,1513
37,"Sussex",5360,"Vernon Twp","Total Operations and Maintenance of Plant",2587,2597,3066,3297,2758
37,"Sussex",5360,"Vernon Twp","Operations and Maintenance-Salaries and Benefits",1528,1456,1685,1720,1372
37,"Sussex",5360,"Vernon Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5360,"Vernon Twp","Total Extracurricular Costs",459,365,466,481,412
37,"Sussex",5360,"Vernon Twp","Total Equipment Costs",93,6,0,53,21
37,"Sussex",5360,"Vernon Twp","Legal Costs",17,44,40,65,49
37,"Sussex",5360,"Vernon Twp","Employee Benefits as a percentage of salaries","27.08%","24.50%","31.41%","32.38%","30.10%"
37,"Sussex",5435,"Wallkill Valley Regional","Total Budgetary Comparative Per Pupil Cost",20026,20424,21410,22715,21854
37,"Sussex",5435,"Wallkill Valley Regional","Total Classroom Instruction",10991,11172,11330,12045,11199
37,"Sussex",5435,"Wallkill Valley Regional","Classroom-Salaries and Benefits",10661,10669,10759,11428,10640
37,"Sussex",5435,"Wallkill Valley Regional","Classroom-General Supplies and Textbooks",176,181,284,306,286
37,"Sussex",5435,"Wallkill Valley Regional","Classroom-Purchased Services",153,323,287,310,274
37,"Sussex",5435,"Wallkill Valley Regional","Total Support Services",2986,3153,3580,3810,3933
37,"Sussex",5435,"Wallkill Valley Regional","Support Services-Salaries and Benefits",2439,2551,2925,3093,2982
37,"Sussex",5435,"Wallkill Valley Regional","Total Administrative Costs",2422,2165,2214,2328,2268
37,"Sussex",5435,"Wallkill Valley Regional","Administration Salaries and Benefits",2038,1708,1699,1797,1764
37,"Sussex",5435,"Wallkill Valley Regional","Total Operations and Maintenance of Plant",2214,2439,2690,2823,2828
37,"Sussex",5435,"Wallkill Valley Regional","Operations and Maintenance-Salaries and Benefits",1305,1448,1447,1599,1521
37,"Sussex",5435,"Wallkill Valley Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5435,"Wallkill Valley Regional","Total Extracurricular Costs",1414,1480,1583,1678,1595
37,"Sussex",5435,"Wallkill Valley Regional","Total Equipment Costs",171,9,28,120,0
37,"Sussex",5435,"Wallkill Valley Regional","Legal Costs",168,77,24,73,24
37,"Sussex",5435,"Wallkill Valley Regional","Employee Benefits as a percentage of salaries","29.91%","29.87%","33.56%","32.92%","34.92%"
39,"Union",0310,"Berkeley Heights Twp","Total Budgetary Comparative Per Pupil Cost",19993,21242,21221,24171,20984
39,"Union",0310,"Berkeley Heights Twp","Total Classroom Instruction",11946,12447,12392,13299,11831
39,"Union",0310,"Berkeley Heights Twp","Classroom-Salaries and Benefits",11507,11857,11949,12810,11378
39,"Union",0310,"Berkeley Heights Twp","Classroom-General Supplies and Textbooks",115,289,182,210,150
39,"Union",0310,"Berkeley Heights Twp","Classroom-Purchased Services",323,301,260,279,303
39,"Union",0310,"Berkeley Heights Twp","Total Support Services",3466,3768,3747,4614,4109
39,"Union",0310,"Berkeley Heights Twp","Support Services-Salaries and Benefits",3366,3469,3448,4117,3640
39,"Union",0310,"Berkeley Heights Twp","Total Administrative Costs",2078,2212,2197,2693,2243
39,"Union",0310,"Berkeley Heights Twp","Administration Salaries and Benefits",1664,1726,1666,1992,1778
39,"Union",0310,"Berkeley Heights Twp","Total Operations and Maintenance of Plant",1772,1960,2031,2605,1990
39,"Union",0310,"Berkeley Heights Twp","Operations and Maintenance-Salaries and Benefits",1149,1261,1258,1404,1203
39,"Union",0310,"Berkeley Heights Twp","Board Contribution to Food Services",0,66,0,0,0
39,"Union",0310,"Berkeley Heights Twp","Total Extracurricular Costs",695,739,794,891,740
39,"Union",0310,"Berkeley Heights Twp","Total Equipment Costs",29,112,0,90,0
39,"Union",0310,"Berkeley Heights Twp","Legal Costs",55,42,72,98,56
39,"Union",0310,"Berkeley Heights Twp","Employee Benefits as a percentage of salaries","26.04%","27.69%","29.22%","29.49%","29.74%"
39,"Union",0850,"Clark Twp","Total Budgetary Comparative Per Pupil Cost",15164,15484,15392,16952,17559
39,"Union",0850,"Clark Twp","Total Classroom Instruction",8785,8977,8776,9603,10194
39,"Union",0850,"Clark Twp","Classroom-Salaries and Benefits",8243,8485,8385,9012,9537
39,"Union",0850,"Clark Twp","Classroom-General Supplies and Textbooks",180,212,193,227,279
39,"Union",0850,"Clark Twp","Classroom-Purchased Services",362,280,197,364,379
39,"Union",0850,"Clark Twp","Total Support Services",2143,2217,2230,2579,2728
39,"Union",0850,"Clark Twp","Support Services-Salaries and Benefits",1845,1906,1914,2194,2342
39,"Union",0850,"Clark Twp","Total Administrative Costs",1681,1608,1646,1787,1783
39,"Union",0850,"Clark Twp","Administration Salaries and Benefits",1532,1453,1456,1581,1587
39,"Union",0850,"Clark Twp","Total Operations and Maintenance of Plant",2023,2121,2195,2384,2298
39,"Union",0850,"Clark Twp","Operations and Maintenance-Salaries and Benefits",639,658,749,822,788
39,"Union",0850,"Clark Twp","Board Contribution to Food Services",0,0,0,0,0
39,"Union",0850,"Clark Twp","Total Extracurricular Costs",527,541,525,576,530
39,"Union",0850,"Clark Twp","Total Equipment Costs",100,7,19,44,108
39,"Union",0850,"Clark Twp","Legal Costs",30,28,29,31,21
39,"Union",0850,"Clark Twp","Employee Benefits as a percentage of salaries","29.24%","29.96%","31.54%","32.02%","32.42%"
39,"Union",0980,"Cranford Twp","Total Budgetary Comparative Per Pupil Cost",17323,18020,18228,18292,19072
39,"Union",0980,"Cranford Twp","Total Classroom Instruction",10192,10758,10756,10680,11281
39,"Union",0980,"Cranford Twp","Classroom-Salaries and Benefits",9753,10230,10305,10220,10778
39,"Union",0980,"Cranford Twp","Classroom-General Supplies and Textbooks",223,315,235,226,281
39,"Union",0980,"Cranford Twp","Classroom-Purchased Services",215,213,216,234,221
39,"Union",0980,"Cranford Twp","Total Support Services",2804,2987,3093,3141,3275
39,"Union",0980,"Cranford Twp","Support Services-Salaries and Benefits",2507,2636,2754,2826,2999
39,"Union",0980,"Cranford Twp","Total Administrative Costs",1838,1937,1944,2015,2015
39,"Union",0980,"Cranford Twp","Administration Salaries and Benefits",1567,1645,1685,1728,1744
39,"Union",0980,"Cranford Twp","Total Operations and Maintenance of Plant",1972,1796,1891,1912,1930
39,"Union",0980,"Cranford Twp","Operations and Maintenance-Salaries and Benefits",992,1032,1097,1097,1113
39,"Union",0980,"Cranford Twp","Board Contribution to Food Services",12,0,0,0,0
39,"Union",0980,"Cranford Twp","Total Extracurricular Costs",490,523,525,525,550
39,"Union",0980,"Cranford Twp","Total Equipment Costs",66,61,0,4,0
39,"Union",0980,"Cranford Twp","Legal Costs",49,43,53,56,53
39,"Union",0980,"Cranford Twp","Employee Benefits as a percentage of salaries","28.35%","29.74%","31.12%","31.15%","33.97%"
39,"Union",1320,"Elizabeth City","Total Budgetary Comparative Per Pupil Cost",18426,20203,22825,23461,23126
39,"Union",1320,"Elizabeth City","Total Classroom Instruction",10595,11395,13425,13418,13452
39,"Union",1320,"Elizabeth City","Classroom-Salaries and Benefits",10111,10874,12525,12520,12706
39,"Union",1320,"Elizabeth City","Classroom-General Supplies and Textbooks",325,357,718,696,485
39,"Union",1320,"Elizabeth City","Classroom-Purchased Services",159,164,183,202,262
39,"Union",1320,"Elizabeth City","Total Support Services",2817,3149,3625,3710,3797
39,"Union",1320,"Elizabeth City","Support Services-Salaries and Benefits",2476,2746,3116,3084,3190
39,"Union",1320,"Elizabeth City","Total Administrative Costs",1678,1881,1858,1915,1913
39,"Union",1320,"Elizabeth City","Administration Salaries and Benefits",1328,1467,1475,1491,1484
39,"Union",1320,"Elizabeth City","Total Operations and Maintenance of Plant",3118,3530,3641,4140,3688
39,"Union",1320,"Elizabeth City","Operations and Maintenance-Salaries and Benefits",1705,1846,2044,1998,2042
39,"Union",1320,"Elizabeth City","Board Contribution to Food Services",0,0,0,0,0
39,"Union",1320,"Elizabeth City","Total Extracurricular Costs",152,172,179,185,184
39,"Union",1320,"Elizabeth City","Total Equipment Costs",269,165,4,239,6
39,"Union",1320,"Elizabeth City","Legal Costs",70,68,82,82,75
39,"Union",1320,"Elizabeth City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",313,314,326,326,324
39,"Union",1320,"Elizabeth City","Employee Benefits as a percentage of salaries","28.47%","31.11%","32.31%","31.53%","31.17%"
39,"Union",1710,"Garwood Boro","Total Budgetary Comparative Per Pupil Cost",16007,17033,18344,16554,14948
39,"Union",1710,"Garwood Boro","Total Classroom Instruction",8780,9816,10798,9686,8873
39,"Union",1710,"Garwood Boro","Classroom-Salaries and Benefits",8519,9350,10281,9301,8406
39,"Union",1710,"Garwood Boro","Classroom-General Supplies and Textbooks",261,465,491,361,441
39,"Union",1710,"Garwood Boro","Classroom-Purchased Services",0,0,26,24,25
39,"Union",1710,"Garwood Boro","Total Support Services",3024,2694,3580,3299,2983
39,"Union",1710,"Garwood Boro","Support Services-Salaries and Benefits",2683,2290,2991,2846,2589
39,"Union",1710,"Garwood Boro","Total Administrative Costs",2060,2184,1840,1657,1304
39,"Union",1710,"Garwood Boro","Administration Salaries and Benefits",1492,1549,1324,1197,1021
39,"Union",1710,"Garwood Boro","Total Operations and Maintenance of Plant",1929,2070,1853,1663,1569
39,"Union",1710,"Garwood Boro","Operations and Maintenance-Salaries and Benefits",1038,1093,952,861,795
39,"Union",1710,"Garwood Boro","Board Contribution to Food Services",0,0,0,0,0
39,"Union",1710,"Garwood Boro","Total Extracurricular Costs",185,223,227,205,178
39,"Union",1710,"Garwood Boro","Total Equipment Costs",164,143,200,171,129
39,"Union",1710,"Garwood Boro","Legal Costs",232,208,147,131,62
39,"Union",1710,"Garwood Boro","Employee Benefits as a percentage of salaries","28.87%","29.02%","35.70%","37.77%","35.81%"
39,"Union",2190,"Hillside Twp","Total Budgetary Comparative Per Pupil Cost",18626,18908,23948,23130,22677
39,"Union",2190,"Hillside Twp","Total Classroom Instruction",10228,10406,13091,12489,12628
39,"Union",2190,"Hillside Twp","Classroom-Salaries and Benefits",9845,9870,12187,11598,11694
39,"Union",2190,"Hillside Twp","Classroom-General Supplies and Textbooks",220,166,330,341,309
39,"Union",2190,"Hillside Twp","Classroom-Purchased Services",163,370,574,550,624
39,"Union",2190,"Hillside Twp","Total Support Services",3082,3183,4503,4366,4241
39,"Union",2190,"Hillside Twp","Support Services-Salaries and Benefits",2445,2416,3369,3285,3476
39,"Union",2190,"Hillside Twp","Total Administrative Costs",2283,2239,2538,2410,2270
39,"Union",2190,"Hillside Twp","Administration Salaries and Benefits",2054,1973,2185,2070,1904
39,"Union",2190,"Hillside Twp","Total Operations and Maintenance of Plant",2602,2702,3299,3308,2975
39,"Union",2190,"Hillside Twp","Operations and Maintenance-Salaries and Benefits",1704,1737,2028,1982,2134
39,"Union",2190,"Hillside Twp","Board Contribution to Food Services",0,3,0,0,0
39,"Union",2190,"Hillside Twp","Total Extracurricular Costs",406,343,477,519,521
39,"Union",2190,"Hillside Twp","Total Equipment Costs",184,438,168,211,84
39,"Union",2190,"Hillside Twp","Legal Costs",28,25,29,27,40
39,"Union",2190,"Hillside Twp","Employee Benefits as a percentage of salaries","33.94%","35.09%","36.21%","35.73%","33.96%"
39,"Union",2420,"Kenilworth Boro","Total Budgetary Comparative Per Pupil Cost",18714,19597,20267,20714,20329
39,"Union",2420,"Kenilworth Boro","Total Classroom Instruction",11861,12584,12682,12884,12887
39,"Union",2420,"Kenilworth Boro","Classroom-Salaries and Benefits",11267,11958,12114,12308,12206
39,"Union",2420,"Kenilworth Boro","Classroom-General Supplies and Textbooks",361,442,442,449,579
39,"Union",2420,"Kenilworth Boro","Classroom-Purchased Services",233,184,126,128,102
39,"Union",2420,"Kenilworth Boro","Total Support Services",3120,3147,3560,3613,3370
39,"Union",2420,"Kenilworth Boro","Support Services-Salaries and Benefits",2855,2918,3187,3234,3013
39,"Union",2420,"Kenilworth Boro","Total Administrative Costs",1619,1661,1634,1667,1666
39,"Union",2420,"Kenilworth Boro","Administration Salaries and Benefits",1278,1358,1371,1391,1404
39,"Union",2420,"Kenilworth Boro","Total Operations and Maintenance of Plant",1601,1661,1765,1907,1840
39,"Union",2420,"Kenilworth Boro","Operations and Maintenance-Salaries and Benefits",375,414,451,458,469
39,"Union",2420,"Kenilworth Boro","Board Contribution to Food Services",0,0,0,0,0
39,"Union",2420,"Kenilworth Boro","Total Extracurricular Costs",483,509,583,599,523
39,"Union",2420,"Kenilworth Boro","Total Equipment Costs",0,60,0,17,0
39,"Union",2420,"Kenilworth Boro","Legal Costs",63,85,58,64,48
39,"Union",2420,"Kenilworth Boro","Employee Benefits as a percentage of salaries","21.64%","22.68%","23.36%","23.34%","24.47%"
39,"Union",2660,"Linden City","Total Budgetary Comparative Per Pupil Cost",18704,19298,22595,22530,22990
39,"Union",2660,"Linden City","Total Classroom Instruction",11811,11487,13204,12773,13345
39,"Union",2660,"Linden City","Classroom-Salaries and Benefits",10931,10742,12221,11663,12153
39,"Union",2660,"Linden City","Classroom-General Supplies and Textbooks",519,508,717,785,875
39,"Union",2660,"Linden City","Classroom-Purchased Services",361,238,267,325,318
39,"Union",2660,"Linden City","Total Support Services",2540,3030,3951,3891,4027
39,"Union",2660,"Linden City","Support Services-Salaries and Benefits",2254,2650,3171,3118,3441
39,"Union",2660,"Linden City","Total Administrative Costs",1804,1933,2187,2457,2296
39,"Union",2660,"Linden City","Administration Salaries and Benefits",1609,1649,1835,1888,1850
39,"Union",2660,"Linden City","Total Operations and Maintenance of Plant",2283,2589,2948,3062,2950
39,"Union",2660,"Linden City","Operations and Maintenance-Salaries and Benefits",1384,1494,1765,1665,1608
39,"Union",2660,"Linden City","Board Contribution to Food Services",10,2,0,0,0
39,"Union",2660,"Linden City","Total Extracurricular Costs",252,250,297,340,366
39,"Union",2660,"Linden City","Total Equipment Costs",66,163,95,116,58
39,"Union",2660,"Linden City","Legal Costs",34,41,48,46,40
39,"Union",2660,"Linden City","Employee Benefits as a percentage of salaries","28.02%","33.33%","34.45%","32.51%","32.36%"
